"","AAPL","TSLA","GE","C","CCL","F","BAC","AMD","INO","SIRI","VALE","WFC","AAL","OXY","NCLH","ORCL","PCG","COTY","INTC","SNAP","QRTEA","NOK","XOM","JPM","M","DAL","MSFT","MRO","UAL","T","ABEV","TSM","ITUB","PFE","SGMS","WKHS","GM","CSCO","ET","SQ","FB","CMCSA","PBR","NVDA","PLUG","MGM","AM","FCX","NLY","IMMU","BA","MU","KGC","TWTR","KMI","AUY","BBD","SCHW","KR","BP","OPK","GOLD","HST","WMB","PENN","KHC","NBL","GFI","SLB","MRK","ZNGA","ROKU","WMT","CVS","LUV","VER","FDX","HBAN","KO","VZ","APPS","EPD","CTL","APA","DVN","CVX","OSTK"
"2019-07-03",50.40892,46.98,10.545171,67.945801,44.633579,9.722382,28.127628,31.190001,3.01,5.820365,12.573174,45.084457,32.380306,45.873489,52.759998,57.585602,22.370001,11.2813,47.108086,14.76,9.392487,5.069874,70.751038,109.003548,19.508772,57.93885,135.461609,13.485546,90.669998,31.472548,4.699757,38.897259,8.792326,42.288006,19.549999,2.8,36.929272,54.692871,12.452335,74.260002,197.199997,42.385532,14.757597,162.249451,2.28,28.423113,9.193662,11.154849,8.007192,14.93,348.156494,39.59,3.89,36.02,19.611515,2.536739,9.275546,39.539795,20.946463,37.84016,2.37,15.611778,17.680592,25.78038,19.51,29.161112,21.616442,5.051075,37.285221,83.756119,6.2,93.510002,109.843788,53.07246,51.340179,8.553823,158.088959,12.920196,50.028877,55.127605,5.35,26.622766,10.563148,26.358845,25.897699,116.103867,14.78
"2019-07-05",50.364529,46.619999,10.435843,68.473259,45.339134,9.722382,28.330961,31.5,3.02,5.85006,12.338074,45.188511,32.123005,45.976116,51.950001,57.99651,21.790001,11.165297,46.680885,15.23,9.549028,5.010462,70.464104,109.650879,19.903166,57.498062,135.067429,13.584269,90.589996,31.768932,4.846015,38.511471,9.101324,41.830833,19.99,2.8,37.258308,54.809071,12.555532,74.309998,196.399994,42.346394,15.094529,159.737213,2.35,28.75762,9.279293,11.135122,8.059869,14.15,349.521729,39.419998,3.83,36.25,19.639427,2.497257,9.652599,39.940571,21.140863,37.538242,2.36,15.53313,17.632704,25.744061,19.639999,28.918493,21.440382,5.051075,37.360756,82.503143,6.26,98.110001,109.511292,53.428192,51.330284,8.553823,158.627609,13.004274,50.038486,55.298306,5.26,26.622766,10.581127,26.262222,26.255299,116.282715,14.72
"2019-07-08",49.326317,46.068001,10.137674,68.214317,44.865543,9.722382,28.272867,32.040001,2.98,5.869857,12.507346,44.961483,32.449574,45.994778,50.25,58.241096,21.73,11.068626,46.428452,15.14,9.474484,4.990657,70.788071,109.051849,19.87565,58.154339,134.968887,13.347334,90.669998,31.72262,4.816763,37.923138,9.12005,41.24033,19.52,2.84,36.997013,54.412045,12.564131,73.43,195.759995,41.710415,15.40258,156.726517,2.32,28.432953,9.217016,11.066084,8.051089,14,344.86618,40.41,3.83,36.450001,19.592909,2.497257,9.652599,39.090149,21.189463,37.583988,2.2,15.592114,17.565659,25.825788,19.41,28.638548,20.873072,5.294854,37.662888,80.99958,6.17,103.25,110.234962,53.178215,51.528172,8.544484,157.501343,12.826773,49.932854,54.899998,5.21,26.613705,10.500217,25.605185,26.29294,116.339195,16.639999
"2019-07-09",49.627182,46.012001,10.18737,68.626694,44.382286,9.665193,28.418104,33.150002,3,5.899553,12.563769,45.24527,32.024044,46.283989,50.759998,58.309586,21.889999,11.039626,46.360489,15.25,9.705569,4.980756,70.741783,109.515617,19.472082,57.752735,134.476166,13.36708,89.459999,31.534578,4.836265,38.260696,9.148142,41.306995,19.75,3,36.851849,54.557301,12.486734,77.959999,199.210007,42.052864,15.450713,156.826202,2.3,28.75762,9.318216,10.720885,8.094988,14,346.801117,41.349998,3.92,37.650002,19.76037,2.507128,9.70916,39.363853,21.101982,37.46505,2.27,15.778906,17.316637,26.098211,19.17,28.461248,21.039351,5.226596,37.955585,81.789925,6.22,103.400002,110.391441,52.716721,51.1423,8.525809,155.904999,12.93888,49.539154,54.059074,5.24,26.840242,10.590118,26.039993,26.424686,116.103867,17.15
"2019-07-10",50.117928,47.784,10.137674,68.214317,43.986012,9.636596,28.098581,33.790001,3.01,5.968843,12.986951,44.60202,32.598019,46.871754,49.650002,58.847672,21.4,10.923623,46.807102,15.26,9.258308,5.010462,71.741409,109.196777,19.426224,58.252296,135.845963,13.722481,89.510002,31.741423,4.924019,39.263756,9.213685,41.964176,20.24,3.15,36.871208,55.322308,12.641528,78.370003,202.729996,42.845394,15.672125,159.567734,2.3,28.659233,9.411632,10.799788,8.130108,14.02,346.025146,42.900002,4.12,37.470001,19.70455,2.595963,9.793996,38.767574,21.043663,37.71207,2.25,16.240965,17.565659,26.170858,18.65,29.207771,21.831627,5.421618,38.352131,81.751366,6.29,103.5,110.48925,53.245522,51.310497,8.721911,156.688477,12.817431,49.760014,54.624485,5.19,27.447365,10.724966,26.542431,27.139885,118.071106,18.389999
"2019-07-11",49.752949,47.720001,10.048225,68.674652,44.295303,9.712851,28.427788,33.060001,2.93,5.968843,13.015162,44.592556,32.687084,47.058342,49.619999,58.691143,20.450001,10.865622,47.185753,15.57,9.101767,5.010462,71.796936,110.24025,19.628006,58.928165,136.387939,13.475674,89.480003,31.459362,4.826514,39.44701,9.232411,40.935551,19.77,3.32,37.190559,55.486927,12.684527,79.440002,201.229996,43.129143,16.066816,165.768585,2.29,28.32473,9.372708,10.94773,8.112549,14.15,352.605835,43.48,4.02,37.209999,19.78828,2.526869,9.662028,39.549568,21.150583,37.766964,2.14,16.113165,17.393259,26.070967,17.860001,28.601219,21.792501,5.070578,38.68259,78.069557,6.26,104.540001,111.408524,55.735695,51.29071,8.563161,159.244629,12.94822,49.971268,54.547817,5.32,27.655779,10.850824,25.837078,26.970495,118.061684,17.82
"2019-07-12",50.135193,49.015999,10.306636,68.828087,44.710899,9.998802,28.514931,33.209999,2.99,6.008438,12.977547,44.800667,33.429298,48.252529,49.790001,58.515038,19.4,10.749619,48.467339,15.61,9.414849,5.05007,71.852478,111.399651,20.095778,60.387661,136.880676,13.742226,91.230003,31.638002,4.719258,39.765278,9.129412,40.383141,19.870001,3.49,37.945404,56.116356,12.744724,82.279999,204.869995,43.677055,16.201588,167.094513,2.29,28.551014,9.100245,10.918008,8.112549,14.67,358.82309,44.509998,4.05,37.84,19.806887,2.605834,9.605467,39.226994,21.276941,37.702923,2.16,16.231138,17.43157,26.198101,18.290001,28.741192,22.242437,5.041325,38.531528,76.845512,6.27,102.470001,112.073524,55.331882,51.953606,8.525809,164.014114,12.957564,50.048088,54.806564,5.21,27.701086,10.967693,26.001339,26.961086,118.579384,19.01
"2019-07-15",50.606209,50.700001,10.207249,68.770554,45.3778,9.93208,28.292234,34.389999,2.96,5.978742,13.165627,44.185795,33.261063,48.168564,50.360001,58.241096,17.74,10.739951,48.661518,15.5,9.63848,5.05007,71.343407,110.047005,20.215015,60.436634,136.880676,13.307845,91.32,31.694414,4.709507,40.334324,8.998324,40.716488,19.52,3.89,38.090569,56.213196,12.822121,82.169998,203.910004,43.755333,15.874284,166.755554,2.33,28.905193,8.983477,11.036897,8.147667,14.22,355.169342,44.400002,4.03,38.68,19.76037,2.615705,9.454648,39.393173,21.46162,37.227173,2.14,16.064009,17.364525,26.152695,18.34,28.629215,21.274099,5.09008,38.21051,78.031013,6.33,104.339996,112.445145,55.22612,51.706261,8.572499,164.435226,12.780063,50.05769,55.180317,5.27,27.465488,11.021633,25.460249,26.020033,118.334648,17.219999
"2019-07-16",50.431118,50.476002,10.316576,68.396538,44.894539,10.017866,28.069534,33.849998,3,5.988641,13.193839,42.85199,33.864731,47.674099,50.82,57.573132,18.129999,10.768952,47.739162,15,9.601209,5.069874,70.278999,111.225746,20.205841,61.866737,135.087128,13.149888,93.919998,31.572189,4.660755,40.286098,9.007686,40.811729,19.969999,3.69,38.158314,55.796799,12.85652,80.589996,203.839996,44.117352,15.585485,166.566116,2.31,28.934711,8.843353,11.017081,8.165228,14.47,356.289032,43.060001,4.01,37.990002,19.453358,2.566351,9.41694,40.693245,21.344982,36.788029,2.1,15.837894,17.527348,25.607849,18.809999,28.29328,20.638319,5.09008,37.832836,78.638214,6.29,111.940002,112.230003,55.168434,52.71545,8.507131,166.28624,12.798747,50.067295,55.017395,5.27,27.474548,10.931734,24.38773,25.22014,117.431046,17.76
"2019-07-17",50.147518,50.972,9.91902,67.917023,44.111664,9.846294,28.263187,33.599998,2.71,5.978742,13.118607,42.76685,32.914696,47.74873,49.400002,56.9641,18.450001,10.68195,47.952766,14.93,9.317943,5.109482,69.86248,110.133965,19.738071,60.975372,134.288925,13.051166,94.779999,31.271317,4.621752,40.151073,9.054505,40.706966,19.27,3.67,37.897018,55.399769,12.951118,80.870003,201.800003,43.471588,15.556604,169.188049,2.33,28.3936,8.726584,10.957638,8.174008,14.99,362.938477,43.369999,4.15,37.700001,19.155653,2.71441,9.398088,40.282696,21.033943,35.937164,2.11,16.427757,17.144236,25.171968,18.450001,28.405256,20.119919,5.226596,36.473236,78.956284,6.23,109.339996,112.073524,54.062756,51.745838,8.479117,161.644058,12.695984,50.105698,54.835316,5.25,27.311441,10.599107,23.653393,24.401428,116.847473,18.940001
"2019-07-18",50.717182,50.708,9.998531,68.847282,43.966686,9.779572,28.543978,33,2.88,5.978742,13.175031,43.343887,33.389717,47.590134,49.279999,57.091793,18.459999,10.68195,48.486755,14.55,9.437212,5.089678,69.270119,110.790955,19.765587,61.376976,134.436737,13.209123,95.279999,31.111481,4.729009,41.655651,9.307321,41.011745,18.469999,3.67,37.858307,55.913006,12.87372,81.059998,200.779999,43.598785,15.527725,169.656601,2.31,28.295214,8.578675,11.046803,8.253024,15.3,354.678223,44.669998,4.31,37.66,18.997494,2.832857,9.690306,40.546623,21.053385,35.534618,2.08,16.929146,17.048456,25.026676,18.43,28.974482,20.38401,5.645894,36.614861,79.698425,6.3,109.019997,112.190895,54.32235,51.884354,8.395072,161.967255,12.8548,49.961666,54.825733,5.21,27.121147,10.2485,22.754797,24.184988,117.355743,18.690001
"2019-07-19",49.960094,51.636002,9.978654,68.012932,43.580082,9.722382,28.466518,32.509998,2.79,5.998538,13.203242,43.542538,32.736568,48.821636,48.599998,56.522057,17.790001,10.701283,48.807159,14.02,9.631025,5.089678,69.408951,109.699196,20.270046,59.662807,134.63382,13.485546,93.830002,30.829424,4.680256,42.272915,9.063868,40.735538,17.92,3.45,38.206699,55.545029,12.985517,78.510002,198.360001,43.109573,15.392954,167.921951,2.31,28.127962,8.547536,11.383657,8.200347,14.93,370.638794,45.52,4.31,36.77,19.071918,2.813116,9.407513,41.75872,21.082544,35.891426,2.07,16.919313,16.923946,25.035757,17.91,29.431732,20.726355,5.519129,36.548767,78.445457,6.28,106.849998,111.388969,53.783936,51.468803,8.236322,163.681137,12.966906,49.347107,54.231571,5.05,27.365808,10.221531,23.467716,24.787258,117.694595,17.540001
"2019-07-22",51.101891,51.136002,10.147615,68.195145,43.589745,9.69336,28.631119,32.849998,2.82,6.018336,13.090395,43.968224,32.558437,48.989567,47.919998,56.580994,17.65,10.594947,49.855732,14.15,9.869565,5.069874,69.482994,110.404495,20.260872,60.03503,136.417511,13.495418,93.830002,30.208885,4.651004,43.01556,9.223047,40.783161,17.85,3.55,38.57444,55.90332,12.959717,78.57,202.320007,42.904095,15.392954,170.793091,2.28,27.891842,8.679876,11.383657,8.305705,15.49,366.769043,47.189999,4.24,37.580002,19.323112,2.832857,9.567764,42.188816,20.275791,36.001209,2.07,17.047119,16.732391,25.081161,17.65,29.385071,20.432915,5.372862,37.285221,78.271973,6.28,108.599998,110.332771,53.341667,52.121811,8.283015,166.051178,12.882826,49.183861,53.187,4.94,27.800764,9.960822,23.301693,24.853134,117.94873,17.75
"2019-07-23",51.501389,52.034,10.584925,69.03907,44.652912,9.83847,29.28953,33.490002,2.69,5.978742,12.874102,44.649319,33.379818,48.327168,48.450001,56.433651,18.889999,10.575613,50.244091,14.83,9.996288,5.119385,69.760666,112.42379,20.728643,61.798172,137.264999,13.584269,94.93,30.171278,4.670506,42.841953,9.232411,41.040318,18.059999,3.55,39.397026,55.883953,12.87372,78.839996,202.360001,43.36396,15.469966,175.119736,2.25,28.728106,8.547536,11.542176,8.384722,15.29,366.425262,46.950001,4.2,37.900002,19.155653,2.753893,9.511206,42.550488,20.236908,36.111004,2.08,16.997963,17.096348,24.799656,18.26,29.814323,20.726355,5.324107,37.530704,79.062294,6.25,104.919998,109.618866,54.101215,53.546551,8.376396,170.184113,13.153749,52.170231,53.167831,5.08,27.628595,10.041733,23.741163,24.664921,118.42878,18.389999
"2019-07-24",51.459473,52.976002,10.614743,70.017273,45.542103,9.993254,29.696192,34.110001,2.76,6.038133,12.620193,45.831764,34.230892,48.560406,49.459999,57.081974,18.889999,10.643283,51.380039,17.610001,10.20501,5.129287,69.751419,112.877899,21.32482,62.263969,138.674225,13.791587,95.110001,31.25252,4.612002,42.957695,9.213685,40.849831,18.84,3.99,39.561546,55.41914,12.89092,80.43,204.660004,43.902096,15.267807,178.110519,2.29,29.22986,8.656521,11.829493,8.375942,15.06,354.992554,47.990002,4.26,38.73,19.211472,2.852598,9.671453,43.283611,20.645145,35.809086,2.14,17.056948,17.096348,24.427345,19.07,29.9263,21.029568,5.421618,38.078327,78.792435,6.34,107.660004,109.530846,54.314632,54.140194,8.497793,172.377884,13.396645,51.642097,53.637409,5.46,27.619532,10.31143,24.209932,24.947241,119.106483,19.110001
"2019-07-25",51.05257,45.764,10.366272,68.463669,45.058846,9.248356,29.376671,33.669998,2.68,6.077728,12.469729,45.491219,31.341204,47.711414,48.759998,57.258789,18.35,10.633615,50.642159,17.690001,10.197556,5.644196,69.353424,111.795784,20.884565,61.34716,138.151932,13.574397,93.93,31.788435,5.031275,42.070377,8.885962,40.640293,19.280001,3.95,39.435738,54.828442,12.744724,80.019997,200.710007,43.647705,14.901996,172.846756,2.27,28.895355,8.342285,11.314305,8.332044,14.93,341.890167,47.77,4.17,38.119999,19.146345,2.822987,9.105868,43.078339,20.547947,35.671856,2.08,16.752186,16.971834,23.900658,18.870001,29.441061,20.520948,5.314355,37.719543,78.792435,6.37,106.889999,109.745995,53.781094,54.328182,8.488457,172.240753,13.462039,50.960323,54.011158,5.24,27.374872,10.302439,23.614204,24.062651,118.249931,19.209999
"2019-07-26",51.230125,45.608002,10.445782,69.20211,45.687084,9.25803,29.79302,34.02,2.78,6.156916,12.479134,46.635826,30.915668,48.131245,49.040001,57.465076,18.700001,10.730286,50.088745,17.889999,10.406278,5.664,69.242348,112.288528,20.976288,61.278156,139.285202,13.574397,93.360001,32.108109,5.109279,41.916061,9.082594,41.040318,20.190001,4.01,39.455093,54.741291,12.658729,81.809998,199.75,43.667274,14.507304,174.53157,2.25,29.977579,7.5657,11.45301,8.428622,15.28,338.855194,47.490002,4.24,41.52,19.397539,2.862469,9.049313,43.058792,20.878426,35.662701,2.13,16.771845,16.86648,22.820044,19.49,29.721008,20.29598,5.275352,37.776192,78.484009,6.46,110.449997,110.528358,53.878101,52.685772,8.609853,171.329971,13.648883,52.01659,54.701149,5.22,27.374872,10.563148,23.370054,24.034422,116.452141,20.049999
"2019-07-29",51.708538,47.153999,10.316576,68.818504,45.7644,9.287052,29.550957,33.48,2.79,6.097525,12.450921,45.670952,30.420858,47.496838,49.099998,57.03286,18.280001,10.633615,50.981976,17.5,10.607546,5.65,69.73291,111.931053,20.811192,61.573902,138.979721,13.327589,93.440002,32.286747,5.265288,42.379005,9.082594,39.478329,20.01,4.21,39.367996,55.128632,12.392138,80.199997,195.940002,43.275906,14.66133,174.282349,2.25,29.977579,7.045308,11.502546,8.437401,15.35,334.150482,46.82,4.26,41.5,19.434752,2.901951,8.992754,42.72644,20.829824,35.76334,2.1,16.919313,16.761124,22.511297,19.67,29.637022,20.413355,5.372862,37.020851,79.505661,6.41,105.129997,109.794899,54.576553,52.319695,8.628528,169.038254,13.387301,51.843746,54.979061,5.4,26.912733,10.581127,22.784096,24.0156,116.93219,22.08
"2019-07-30",51.486591,48.452,10.455721,68.770554,45.793396,9.238682,29.909208,33.869999,2.84,6.117322,12.375689,45.926357,30.391171,48.952248,48.5,56.472946,18,10.817286,50.195541,16.93,10.793904,5.47,69.742157,111.67984,20.66444,61.741489,138.309601,13.949544,93.93,32.136311,5.187284,41.578491,8.764236,36.944855,20.67,4.52,39.126057,54.683186,12.357738,80.489998,197.039993,43.129143,14.565064,174.910385,2.24,30.056286,7.237452,11.363843,8.490081,15.32,341.271362,47.459999,4.27,41,19.481833,3.030269,8.747669,42.051971,20.829824,36.58675,2.15,16.722691,16.933525,22.720156,19.74,29.711678,21.616442,5.480124,37.341869,80.257439,6.44,105.760002,109.589531,54.838474,51.993187,8.628528,168.832581,13.490066,51.58448,54.269905,5.58,27.032305,10.886784,23.536077,25.295425,117.035713,22.879999
"2019-07-31",52.53714,48.321999,10.386147,68.243103,45.648418,9.219334,29.705875,30.450001,2.76,6.196511,12.215821,45.793922,30.193247,47.916668,49.439999,55.303993,18.129999,10.546613,49.079006,16.799999,10.540457,5.41,68.825836,112.075974,20.847879,60.174046,134.288925,13.890309,91.910004,32.014084,5.138531,41.115547,8.567602,36.992477,20.450001,5.19,39.03896,53.647049,12.36634,80.410004,194.229996,42.23877,14.488051,168.201065,2.21,29.534853,7.301501,10.957638,8.384722,14.75,335.10321,44.889999,4.02,42.310001,19.41592,2.911822,8.521437,42.247467,20.567389,36.358025,2.11,15.985358,16.655767,22.375084,19.52,29.87031,21.596876,4.924312,37.738426,79.987564,6.38,103.330002,107.946556,54.198223,50.983997,8.516469,167.010956,13.312566,50.537811,52.966583,5.43,27.694546,10.868804,23.848589,25.408352,115.877975,22.52
"2019-08-01",51.40028,46.77,10.018409,65.548286,45.097507,9.006506,28.553659,29.860001,2.74,6.206409,11.773833,44.516884,29.530205,49.605316,48.57,54.891426,18.049999,10.517612,48.059563,16.68,10.078287,5.37,67.067253,109.119492,19.453739,59.46426,136.052872,13.357206,90.489998,32.079903,5.158032,40.382542,8.515143,36.77137,20.77,4.06,38.855087,53.637363,12.297541,80.980003,192.729996,41.955025,14.170374,164.412781,2.15,28.924871,6.749084,10.600969,8.244246,14.45,328.335938,43.599998,4.47,42.080002,19.557161,3.128975,8.370613,40.360897,20.917305,35.681,2.07,16.663706,16.339701,23.174192,19.1,30.355551,20.041668,5.216845,36.359932,80.662247,6.39,100.845001,106.968605,53.713188,50.420036,8.469779,159.939957,12.677299,49.961666,52.956997,5.58,27.492193,10.841835,23.555611,23.676821,113.647202,21.27
"2019-08-02",50.312748,46.868,9.938898,65.326057,44.420948,8.977483,28.447149,29.440001,2.66,6.275699,11.548136,44.876339,29.144255,47.74873,47.450001,54.852131,18.6,10.343608,47.263428,17.030001,10.249737,5.4,66.410088,109.109825,19.527115,59.276958,134.909729,13.110398,89.43,32.126907,5.109279,40.170364,8.412102,36.531036,20.549999,4.01,38.497021,51.565075,12.159947,69.599998,189.020004,41.729984,14.391785,160.69426,2.15,28.186995,6.669024,10.204671,8.270586,13.82,333.512085,44.080002,4.57,42.849998,19.02986,3.119104,8.271583,39.83305,21.61714,35.20525,1.94,16.62438,16.349281,22.711073,18.93,30.056942,21.527328,5.314355,35.330788,81.414032,6.21,100.529999,106.988159,54.043011,50.083633,8.572499,160.351288,12.59322,50.249737,53.273243,5.58,27.39102,10.805876,23.623974,23.554483,113.637787,21.129999
"2019-08-05",47.678982,45.664001,9.600975,62.978134,43.696064,8.929112,27.188429,27.99,2.72,5.988641,10.871046,43.646599,28.233805,46.106728,46.049999,52.808926,17.950001,9.811927,45.603188,16.459999,9.86211,5.29,65.049484,105.863487,18.921764,56.999725,130.287949,12.340361,85.589996,31.48757,4.963021,38.453598,8.17791,35.531239,21.129999,3.99,37.75185,49.74456,11.689721,64.849998,181.729996,40.712421,13.650537,150.326218,2.13,27.488466,6.332771,9.9768,8.094988,13.61,325.163452,41.939999,4.78,40.369999,18.681467,3.365869,7.988632,37.966026,21.306105,34.455036,1.94,17.292894,15.899124,21.594135,18.809999,29.338413,21.202648,5.684897,33.980629,80.112869,5.88,102.57,103.487091,52.878918,48.441227,8.376396,154.014801,12.079401,49.596771,52.918667,5.66,26.682789,10.599107,22.705965,22.641663,111.764679,21.6
"2019-08-06",48.581562,46.150002,9.511525,64.011993,43.551086,9.170962,27.517633,28.860001,2.56,6.028235,11.049723,44.393906,28.164288,44.390095,46.919998,53.00539,18.23,9.947264,45.90131,16.290001,9.906837,5.35,65.678879,106.694389,19.12355,57.955963,132.731888,12.004704,85.459999,31.929468,5.021524,39.794216,8.346528,35.521626,20.1,3.17,37.819603,50.935642,11.909453,64.599998,184.509995,41.162498,13.785309,151.881454,2.15,27.773781,6.244705,10.046152,8.209127,14.78,326.528748,42.619999,4.83,41.32,18.860373,3.405351,8.111243,38.523197,21.656019,34.40929,1.95,17.273233,16.052368,21.367115,18.379999,28.535898,21.055065,5.850667,33.480217,81.298363,5.95,98.480003,104.905113,52.471489,49.183277,8.553823,157.863693,12.200849,50.192123,52.755753,5.53,26.645996,10.742945,22.38369,22.792233,112.367088,22.040001
"2019-08-07",49.084641,46.683998,9.402198,62.939495,43.899029,9.219334,27.004459,29.190001,2.53,6.048032,10.946279,43.334435,28.432425,42.916016,47.639999,52.396358,18.16,10.092268,45.676498,15.91,9.817385,5.32,65.25312,104.37558,18.747499,58.399586,133.313278,11.896108,86.480003,32.023487,5.080028,39.794216,8.636925,35.165928,19.07,3.52,38.119598,50.683868,11.716089,65,185.149994,40.829834,13.660162,153.416702,2.1,27.813131,6.25271,9.986708,8.182786,14.8,325.477783,41.75,5.06,41.73,18.803875,3.484316,8.26215,36.734379,23.230648,34.354397,1.95,17.745125,15.918281,21.448845,17.700001,28.806515,21.212488,5.928676,32.800423,81.201988,6.02,100.970001,105.814629,56.380901,49.400948,9.002058,157.34465,11.957954,51.065948,52.794083,5.58,26.103325,10.410318,21.475451,22.735767,112.103546,22.09
"2019-08-08",50.167248,47.66,9.432014,64.485435,44.894539,9.248356,27.478901,33.919998,2.54,6.119442,11.256612,44.386707,28.879318,43.970261,48.599998,53.683182,18.51,10.072933,46.106575,16.76,10.167739,5.4,66.993195,106.143684,18.637436,59.178371,136.870834,12.695763,87.629997,32.474789,4.972772,40.411484,8.758703,35.444717,19.209999,3.47,38.806702,51.477924,12.331338,66.269997,190.160004,41.739769,14.083735,157.773239,2.1,28.432953,6.140626,10.026337,8.367164,15.57,332.420715,42.630001,5.14,42.07,19.180519,3.494186,8.37533,36.773659,22.696054,34.582279,1.91,17.882761,16.090679,21.821157,18.51,26.333651,21.881527,5.95793,33.244175,81.664627,6.16,122.029999,106.649963,57.273373,49.955017,9.114117,160.840973,12.144795,51.555672,53.49366,5.77,26.213703,9.619206,21.924686,22.999262,115.990929,21.290001
"2019-08-09",49.753849,47.001999,9.094091,63.818752,44.45961,9.141941,27.430492,34.189999,2.49,6.069851,10.861643,44.291039,28.58139,43.970261,49.66,52.946453,18.120001,10.024599,44.943405,16.98,10.041015,5.41,65.567818,106.027725,17.821131,58.685467,135.707993,12.705635,86.980003,32.474789,4.924019,39.938889,8.683763,34.944817,18.93,3.38,38.332504,50.771023,12.217077,65.010002,187.850006,42.003944,13.968214,153.705795,2.09,28.38376,5.804372,9.659761,8.288143,15.07,333.606689,41.52,5.05,41.529999,19.180519,3.415222,8.224423,36.204128,22.666893,34.238129,1.79,17.833605,15.937434,21.784832,18.469999,24.728626,21.802818,5.95793,32.602142,82.426033,6.09,125.32,105.431335,57.515892,49.91544,9.067425,158.784302,12.144795,51.296406,53.455326,6.33,26.140118,9.691125,21.455917,22.632254,115.2285,25.190001
"2019-08-12",49.627602,45.801998,8.994703,62.069889,44.024677,8.987157,26.762398,32.43,2.37,5.990507,10.626541,43.45879,27.449257,41.973732,49.360001,52.307949,16.75,9.512252,44.571964,16.809999,9.474484,5.31,65.249207,104.037422,17.683552,57.827808,133.815887,12.577295,84.709999,32.418369,4.75826,39.504871,8.29969,34.021931,18.549999,3.19,37.606697,49.909184,11.760036,62.299999,185.369995,41.544083,13.477257,150.984207,2.05,27.970549,5.644253,9.43189,8.182786,15.35,329.050537,42.130001,4.97,40.48,19.152269,3.306645,7.969767,35.752441,22.423895,34.10791,1.83,17.656643,15.630946,21.521492,18.389999,24.532661,21.665071,5.753156,32.356663,82.628441,5.95,134.300003,103.406845,56.992046,49.51968,8.927353,155.532806,11.911242,51.085159,53.36908,6.57,25.845789,10.068702,21.045744,22.124088,114.40963,24.969999
"2019-08-13",51.729252,47,9.292871,62.639969,44.401615,8.958136,26.839857,32.110001,2.37,6.030179,11.002702,43.96579,27.320154,41.759151,50.439999,53.015217,16.950001,9.347915,45.784016,17,9.414849,5.33,66.055092,105.641266,17.756927,58.005253,136.585052,12.784613,84.559998,32.775654,4.748509,40.353607,8.430835,33.839272,18.25,3.31,37.75185,51.051846,11.874296,63,188.449997,42.522511,13.664454,155.570053,2.11,28.3936,5.780354,9.798466,8.086208,15.3,328.971466,44.169998,4.86,41.810001,19.312344,3.247422,8.08295,36.999504,22.404455,34.600883,1.86,17.804113,15.803346,21.694023,18.200001,24.224722,21.940559,5.587387,32.69656,82.965775,5.92,135.330002,105.559105,58.059135,49.391052,8.89,157.20755,12.051374,51.373226,54.020737,6.89,26.121723,10.32042,21.407085,22.227604,115.200272,20.58
"2019-08-14",50.189526,43.924,8.974825,59.335499,43.212803,8.706611,25.581135,30.24,2.28,5.950835,10.400846,42.062141,25.919884,40.770218,48.91,51.394405,15.93,9.222244,44.835884,16.360001,8.594871,5.12,63.393776,101.254845,15.408903,56.418095,132.471863,12.142915,81.949997,32.051693,4.563249,38.993702,8.140441,32.916386,16.6,3.37,35.990555,49.00861,11.549092,61.549999,179.710007,41.456024,12.985596,149.608459,2.01,27.2917,5.524162,9.273371,7.805255,14.9,316.676788,42.040001,4.84,40.650002,18.643803,3.267163,7.743408,35.929188,21.641003,33.726563,1.87,17.872931,15.152057,20.985722,17.040001,23.814131,20.779579,5.606889,30.534414,80.382751,5.68,130.570007,104.369942,56.807732,48.243347,8.796618,151.860199,11.621636,50.883507,53.397827,6.36,25.680229,10.149612,19.610142,20.731331,110.823425,15.97
"2019-08-15",49.939507,43.127998,7.961058,59.248539,42.816536,8.571175,25.416531,29.67,2.19,5.92108,10.316209,41.497742,25.234646,41.012783,49.110001,51.65963,14.39,8.709897,44.669716,15.99,8.602324,5.06,63.01894,101.641304,14.821897,56.299801,132.175247,11.866491,81.620003,32.286747,4.524247,39.408424,8.206014,33.14711,16.17,3.41,35.293777,44.786568,11.505147,62,182.589996,41.436459,12.946803,148.312439,2.01,27.47863,5.876427,8.906796,7.787695,14.37,324.168243,42.240002,4.91,40.09,18.719128,3.39548,7.781135,35.899731,21.758455,33.531231,1.9,18.07938,14.941346,20.813187,16.780001,23.38488,20.877968,5.304605,29.882938,80.440567,5.55,129.399994,110.748123,57.079357,47.699173,8.927353,149.666428,11.602951,51.728516,53.953655,5.95,25.625046,9.493348,19.463652,20.345503,110.079834,18.459999
